Customer_ID,Total_Transactions,Avg_Transaction_Amount,Avg_Satisfaction_Score,Avg_Likelihood_to_Recommend,Mode_Transaction_Type,Mode_Transaction_Amount_Segment,PC1,PC2,KMeans_Cluster,Customer_Segment
195,5,56325.2,3.0,8.0,Investment,Medium Transaction Amount,-0.17106339865739678,-1.3154563737540068,1,Low-Engagement / Negative Sentiment
196,6,2324.1666666666665,10.0,10.0,Bill Payment,Low Transaction Amount,-0.43227340311542317,0.4767932851196356,3,Low-Engagement / Positive Sentiment
197,3,2617.0,2.0,2.0,Loan Payment,Medium Transaction Amount,-0.5881278124871396,-0.12333489621654822,3,Low-Engagement / Positive Sentiment
198,6,2923.0,10.0,7.0,Loan Payment,Medium Transaction Amount,0.7510412149250506,0.6714039475333257,0,High-Engagement / Positive Sentiment
199,4,2670.0,5.0,3.0,Loan Payment,Medium Transaction Amount,-0.0882949323933232,0.3799747266713594,0,High-Engagement / Positive Sentiment
200,2,2211.0,4.0,8.0,Purchase,Low Transaction Amount,-2.128709366083856,-0.5147524555805771,3,Low-Engagement / Positive Sentiment
201,5,1523.6,6.0,6.0,Purchase,Low Transaction Amount,-0.9232609692705495,0.4107091583665663,3,Low-Engagement / Positive Sentiment
202,10,2980.6,2.0,3.0,Bill Payment,Medium Transaction Amount,1.664671610288785,-0.4392996086127363,2,High-Engagement / Negative Sentiment
203,6,2650.1666666666665,4.0,8.0,Bill Payment,Medium Transaction Amount,0.29703305298752586,-1.0508739633796094,1,Low-Engagement / Negative Sentiment
204,4,1952.5,7.0,3.0,Bill Payment,Medium Transaction Amount,0.0864466665574337,0.888272604795248,0,High-Engagement / Positive Sentiment
205,3,2757.3333333333335,1.0,9.0,Bill Payment,Medium Transaction Amount,-0.9379675282818809,-1.9933367201858074,1,Low-Engagement / Negative Sentiment
206,2,1725.0,3.0,3.0,Purchase,Medium Transaction Amount,-0.9029021785986465,-0.09557697097176138,3,Low-Engagement / Positive Sentiment
207,6,3498.5,1.0,1.0,Purchase,Medium Transaction Amount,0.3339589502894542,-0.18219149825968348,2,High-Engagement / Negative Sentiment
208,4,2148.0,2.0,2.0,Bill Payment,Medium Transaction Amount,-0.2356841602739479,-0.12765161890641907,1,Low-Engagement / Negative Sentiment
209,4,954.75,9.0,4.0,Purchase,Low Transaction Amount,-0.9406334096637249,1.6385137840941753,3,Low-Engagement / Positive Sentiment
210,3,3839.3333333333335,10.0,2.0,Loan Payment,High Transaction Amount,1.0780189396538535,1.3797693835301539,0,High-Engagement / Positive Sentiment
211,4,2614.0,5.0,4.0,Investment,Medium Transaction Amount,-0.1743955473689533,0.12807673646614567,3,Low-Engagement / Positive Sentiment
212,2,2102.0,4.0,4.0,Purchase,Low Transaction Amount,-1.9543394615329774,0.41616605382581606,3,Low-Engagement / Positive Sentiment
213,5,953.2,4.0,4.0,Purchase,Low Transaction Amount,-0.9823653381827507,0.37670687264845676,3,Low-Engagement / Positive Sentiment
214,5,2288.0,8.0,1.0,Bill Payment,Medium Transaction Amount,0.5707676538767686,1.5903095693166447,0,High-Engagement / Positive Sentiment
215,6,2285.5,3.0,9.0,Purchase,Low Transaction Amount,-0.9494810050150935,-1.049825094712641,1,Low-Engagement / Negative Sentiment
216,6,2610.5,4.0,10.0,Purchase,Medium Transaction Amount,0.16106064683143845,-1.5275658337921088,1,Low-Engagement / Negative Sentiment
217,8,2375.875,2.0,7.0,Loan Payment,Medium Transaction Amount,0.8138666790746396,-1.3527483349368055,2,High-Engagement / Negative Sentiment
218,4,2586.5,6.0,2.0,Bill Payment,High Transaction Amount,1.1378839494917643,0.37652957999767067,2,High-Engagement / Negative Sentiment
219,6,1762.5,9.0,3.0,Bill Payment,Low Transaction Amount,-0.2002707307452062,1.8561699063701704,0,High-Engagement / Positive Sentiment
220,7,2534.4285714285716,4.0,8.0,Bill Payment,Low Transaction Amount,-0.45996503995283006,-0.5692851418335396,1,Low-Engagement / Negative Sentiment
221,2,3640.0,6.0,7.0,Purchase,Medium Transaction Amount,-0.8578381013680642,-0.27730316974619534,3,Low-Engagement / Positive Sentiment
222,6,3859.0,4.0,4.0,Purchase,High Transaction Amount,1.5036049710481874,-0.6259299516210416,2,High-Engagement / Negative Sentiment
223,6,1799.5,2.0,4.0,Purchase,Medium Transaction Amount,0.27632618247011564,-0.6306496101038251,1,Low-Engagement / Negative Sentiment
224,4,2318.0,6.0,9.0,Purchase,Medium Transaction Amount,-0.2970403047433524,-0.7690685452342981,1,Low-Engagement / Negative Sentiment
225,4,2824.0,7.0,5.0,Purchase,Medium Transaction Amount,-0.04952573959865373,0.4115807343827483,0,High-Engagement / Positive Sentiment
226,2,3878.5,4.0,5.0,Bill Payment,Medium Transaction Amount,-0.8681550163996172,-0.3000728397550018,3,Low-Engagement / Positive Sentiment
227,5,1988.2,5.65439672801636,7.0,Purchase,Low Transaction Amount,-0.9921324794376261,0.09167175971517176,3,Low-Engagement / Positive Sentiment
228,6,2328.1666666666665,8.0,1.0,Bill Payment,Medium Transaction Amount,0.8947590283268441,1.5771565089241915,0,High-Engagement / Positive Sentiment
229,3,1991.3333333333333,3.0,3.0,Investment,Medium Transaction Amount,-0.6010837668689496,-0.12550211621110913,3,Low-Engagement / Positive Sentiment
230,5,2233.1,2.0,2.0,Investment,Medium Transaction Amount,0.017346797575100666,-0.16880937985506989,1,Low-Engagement / Negative Sentiment
231,5,1411.1,5.0,10.0,Loan Payment,Low Transaction Amount,-1.1504403582977165,-0.7675438432437592,1,Low-Engagement / Negative Sentiment
232,4,3838.25,2.0,6.0,Loan Payment,Medium Transaction Amount,-0.4385063425879428,-1.0674064660153948,1,Low-Engagement / Negative Sentiment
233,5,2187.2,10.0,6.0,Purchase,Medium Transaction Amount,0.4503071404951629,0.9148903572706563,0,High-Engagement / Positive Sentiment
234,6,2321.0,5.0,10.0,Investment,Low Transaction Amount,-0.8689571226855514,-0.7998652664898277,1,Low-Engagement / Negative Sentiment
235,2,3898.5,10.0,1.0,Purchase,Medium Transaction Amount,-0.3037046021664655,2.117997675206007,0,High-Engagement / Positive Sentiment
236,6,2343.8333333333335,6.0,6.0,Investment,Medium Transaction Amount,0.45954690984957863,-0.11395786881130406,2,High-Engagement / Negative Sentiment
237,1,4888.0,8.0,10.0,Bill Payment,High Transaction Amount,-0.03654066177257827,-0.9463867172164503,1,Low-Engagement / Negative Sentiment
238,2,1633.5,6.0,2.0,Purchase,Low Transaction Amount,-1.7208651880698975,1.381086848950319,3,Low-Engagement / Positive Sentiment
239,4,2020.5,4.0,4.0,Purchase,Medium Transaction Amount,-0.22536724524239482,-0.10488194889761282,1,Low-Engagement / Negative Sentiment
240,7,1957.0,3.0,6.0,Investment,Low Transaction Amount,-0.516885164872238,-0.38156135789719386,1,Low-Engagement / Negative Sentiment
241,8,2302.625,2.0,3.0,Investment,Medium Transaction Amount,0.9457284447876075,-0.44099818838402777,2,High-Engagement / Negative Sentiment
242,4,3926.5,1.0,3.0,Loan Payment,High Transaction Amount,0.7001158926218273,-1.1136902361097758,2,High-Engagement / Negative Sentiment
243,5,2419.4,2.0,3.0,Investment,Medium Transaction Amount,-0.026245678562618974,-0.4015390072066684,1,Low-Engagement / Negative Sentiment
244,10,2535.6,2.0,4.0,Purchase,Medium Transaction Amount,1.5722916802704172,-0.6832618516736376,2,High-Engagement / Negative Sentiment
245,8,2545.5,5.0,9.0,Bill Payment,Medium Transaction Amount,0.9745679863437775,-1.0601789413054608,2,High-Engagement / Negative Sentiment
246,8,1636.875,9.0,4.0,Bill Payment,Low Transaction Amount,0.40411954201722505,1.597134158233666,0,High-Engagement / Positive Sentiment
247,6,2029.3333333333333,1.0,4.0,Bill Payment,Medium Transaction Amount,0.25196897575694355,-0.8691477646051753,1,Low-Engagement / Negative Sentiment
248,3,2810.0,4.0,4.0,Purchase,Medium Transaction Amount,-0.5493586196924702,-0.0917288885051597,3,Low-Engagement / Positive Sentiment
249,5,3354.2,10.0,7.0,Investment,High Transaction Amount,1.465531169027496,0.17064676313364055,2,High-Engagement / Negative Sentiment
250,3,2244.0,7.0,5.0,Purchase,Medium Transaction Amount,-0.37351711404872917,0.4247337947752014,3,Low-Engagement / Positive Sentiment
251,3,1499.0,10.0,2.0,Purchase,Medium Transaction Amount,-0.023305703854109544,1.8721149874619558,0,High-Engagement / Positive Sentiment
252,2,1727.0,3.0,7.0,Purchase,Medium Transaction Amount,-1.077272083149525,-1.0264954803781547,1,Low-Engagement / Negative Sentiment
253,6,2290.75,8.0,3.0,Investment,Medium Transaction Amount,0.7366136594503779,1.0836925536647972,0,High-Engagement / Positive Sentiment
254,5,3389.4,3.0,1.0,Investment,High Transaction Amount,1.215073401697072,-0.18109086423134133,2,High-Engagement / Negative Sentiment
255,4,2424.75,8.0,9.0,Purchase,Medium Transaction Amount,-0.15075098355571193,-0.2696070048129918,1,Low-Engagement / Negative Sentiment
256,3,1633.3333333333333,2.0,5.0,Loan Payment,Medium Transaction Amount,-0.7189052409002985,-0.8215237782713433,1,Low-Engagement / Negative Sentiment
257,5,2091.4,5.0,10.0,Purchase,Medium Transaction Amount,-0.08978606702481676,-1.2646820031890027,1,Low-Engagement / Negative Sentiment
258,6,3347.1666666666665,4.0,1.0,Loan Payment,Medium Transaction Amount,0.5737281081884467,0.5693970903789969,0,High-Engagement / Positive Sentiment
259,7,3566.0,9.0,1.0,Bill Payment,Medium Transaction Amount,1.2918950633707396,1.8137342187423915,0,High-Engagement / Positive Sentiment
260,9,2719.5555555555557,3.0,1.0,Bill Payment,High Transaction Amount,2.5819993160984005,-0.20569840524495608,2,High-Engagement / Negative Sentiment
261,5,2198.8,5.0,9.0,Purchase,Low Transaction Amount,-1.1271830582775286,-0.5372104938988816,3,Low-Engagement / Positive Sentiment
262,7,3195.4285714285716,10.0,8.0,Bill Payment,Medium Transaction Amount,1.0598923910005227,0.4343575974918563,2,High-Engagement / Negative Sentiment
263,7,1952.2857142857142,9.0,6.0,Loan Payment,Medium Transaction Amount,1.045480404919025,0.6412497442818177,0,High-Engagement / Positive Sentiment
264,4,1067.25,6.0,10.0,Investment,Low Transaction Amount,-1.443795210991882,-0.5238283754942684,3,Low-Engagement / Positive Sentiment
265,5,2182.4,2.0,6.0,Purchase,Low Transaction Amount,-1.2158396116458305,-0.588213922476046,3,Low-Engagement / Positive Sentiment
266,2,818.0,1.0,6.0,Purchase,Low Transaction Amount,-2.260958395589877,-0.79848551150934,3,Low-Engagement / Positive Sentiment
267,5,3034.8,1.0,4.0,Purchase,Medium Transaction Amount,-0.12080985257378007,-0.8672273199220252,1,Low-Engagement / Negative Sentiment
268,2,843.0,7.0,5.0,Purchase,Low Transaction Amount,-1.7784979558892362,0.9326287371061772,3,Low-Engagement / Positive Sentiment
269,5,1812.2,2.0,10.0,Loan Payment,Medium Transaction Amount,-0.2888848726887457,-2.0114780358142412,1,Low-Engagement / Negative Sentiment
270,6,2319.0,7.0,3.0,Investment,Medium Transaction Amount,0.6634689988565577,0.8339617834541441,0,High-Engagement / Positive Sentiment
271,7,1969.5714285714287,1.0,3.0,Purchase,Low Transaction Amount,-0.510224094926341,-0.16606193141681055,1,Low-Engagement / Negative Sentiment
272,5,2937.0,4.0,10.0,Bill Payment,Medium Transaction Amount,-0.11414327373798878,-1.5031801576903527,1,Low-Engagement / Negative Sentiment
273,7,2329.5714285714284,10.0,7.0,Loan Payment,Medium Transaction Amount,1.0750325893751258,0.6582508871408724,0,High-Engagement / Positive Sentiment
274,4,1903.5,4.0,5.0,Purchase,Low Transaction Amount,-1.349949188770546,0.1571303056893115,3,Low-Engagement / Positive Sentiment
275,5,1419.6,5.0,8.0,Investment,Low Transaction Amount,-1.1057635448601877,-0.32125295139417803,3,Low-Engagement / Positive Sentiment
276,8,2977.3125,10.0,5.0,Loan Payment,Medium Transaction Amount,1.4862089161006407,1.1105570814516161,0,High-Engagement / Positive Sentiment
277,4,2884.5,1.0,4.0,Investment,Medium Transaction Amount,-0.46697418974423427,-0.8708463443764668,1,Low-Engagement / Negative Sentiment
278,7,2362.8571428571427,7.0,3.0,Purchase,Medium Transaction Amount,1.0096333360270118,0.8375808079085856,0,High-Engagement / Positive Sentiment
279,6,1527.3333333333333,2.0,2.0,Purchase,Low Transaction Amount,-0.7174783326448765,0.3295515265378942,3,Low-Engagement / Positive Sentiment
280,2,2167.5,2.0,3.0,Investment,Low Transaction Amount,-2.079209269303277,0.13266205590921357,3,Low-Engagement / Positive Sentiment
281,7,3667.1428571428573,8.0,7.0,Bill Payment,High Transaction Amount,2.038185013341033,-0.32711619751637416,2,High-Engagement / Negative Sentiment
282,1,2539.0,9.0,8.0,Purchase,Medium Transaction Amount,-1.0059879701743983,0.2523125739266189,3,Low-Engagement / Positive Sentiment
283,6,2724.5,6.0,5.0,Loan Payment,Low Transaction Amount,-0.5353419425652226,0.6326820033324324,3,Low-Engagement / Positive Sentiment
284,3,3034.3333333333335,1.0,1.0,Loan Payment,Low Transaction Amount,-1.6986694643336717,0.3544058428629194,3,Low-Engagement / Positive Sentiment
285,5,3396.0,1.0,3.0,Loan Payment,Medium Transaction Amount,-0.056882200318528725,-0.632101414563706,1,Low-Engagement / Negative Sentiment
286,7,2006.857142857143,7.0,4.0,Bill Payment,Medium Transaction Amount,1.0148283137699403,0.6160837962662904,0,High-Engagement / Positive Sentiment
287,6,1740.3333333333333,8.0,10.0,Investment,Low Transaction Amount,-0.6495231409040906,-0.050672955857868365,3,Low-Engagement / Positive Sentiment
288,7,2837.5714285714284,3.0,4.0,Loan Payment,Medium Transaction Amount,0.693797393631543,-0.39167562227890446,2,High-Engagement / Negative Sentiment
289,3,2256.6666666666665,9.0,1.0,Loan Payment,Medium Transaction Amount,-0.0325227121926785,1.8575101226096218,0,High-Engagement / Positive Sentiment
290,8,3096.75,4.0,10.0,Purchase,High Transaction Amount,1.8900328631220207,-2.0486138365155377,2,High-Engagement / Negative Sentiment
291,2,1864.75,4.0,9.0,Purchase,Low Transaction Amount,-2.172301842221575,-0.7474820829321754,3,Low-Engagement / Positive Sentiment
292,3,1927.3333333333333,3.0,10.0,Loan Payment,Medium Transaction Amount,-0.8637229609950763,-1.7354411448186817,1,Low-Engagement / Negative Sentiment
293,3,2656.0,8.0,4.0,Purchase,Low Transaction Amount,-1.3377694447076207,1.4019360742759752,3,Low-Engagement / Positive Sentiment
294,7,1885.2857142857142,9.0,2.0,Purchase,Low Transaction Amount,0.11852566596194065,2.0645138576200126,0,High-Engagement / Positive Sentiment
295,6,3259.0,1.0,9.0,Purchase,Medium Transaction Amount,-0.01478085881230268,-2.04402851707247,1,Low-Engagement / Negative Sentiment
296,5,2715.8,2.0,4.0,Bill Payment,Medium Transaction Amount,0.0011222619006883375,-0.6062639340020689,1,Low-Engagement / Negative Sentiment
297,8,2857.75,1.0,4.0,Purchase,Medium Transaction Amount,0.8511642707764463,-0.9066865010993846,2,High-Engagement / Negative Sentiment
298,4,3282.5,4.0,6.0,Bill Payment,Medium Transaction Amount,-0.26376474363718583,-0.5591085878915062,1,Low-Engagement / Negative Sentiment
299,2,4135.0,10.0,8.0,Purchase,Medium Transaction Amount,-0.6088519351305027,0.48889028374481897,3,Low-Engagement / Positive Sentiment
300,5,1827.5,7.0,5.0,Investment,Medium Transaction Amount,0.25229267213104306,0.38165558914340053,0,High-Engagement / Positive Sentiment
301,5,3857.4,7.0,8.0,Loan Payment,High Transaction Amount,1.2450128499462259,-0.7921068119963016,2,High-Engagement / Negative Sentiment
302,7,2523.1428571428573,6.0,1.0,Investment,Low Transaction Amount,-0.07948880240217919,1.531279089492757,0,High-Engagement / Positive Sentiment
303,5,2297.4,5.0,4.0,Purchase,Medium Transaction Amount,0.17176878980150087,0.13169576092058718,0,High-Engagement / Positive Sentiment
304,8,1966.375,4.0,1.0,Bill Payment,Low Transaction Amount,0.1691736674612828,1.0466691892351954,0,High-Engagement / Positive Sentiment
305,4,3168.25,8.0,3.0,Loan Payment,Medium Transaction Amount,0.13113904938813753,1.129167037303319,0,High-Engagement / Positive Sentiment
306,3,2842.6666666666665,7.0,7.0,Bill Payment,Low Transaction Amount,-1.4929040798339517,0.4652490377198304,3,Low-Engagement / Positive Sentiment
307,9,1968.4444444444443,10.0,1.0,Loan Payment,Low Transaction Amount,0.9035807277111633,2.5230644124040786,0,High-Engagement / Positive Sentiment
308,10,2646.2,1.0,5.0,Investment,Medium Transaction Amount,1.4333815808184989,-1.1824943340827838,2,High-Engagement / Negative Sentiment
309,3,2583.3333333333335,6.0,1.0,Purchase,Medium Transaction Amount,-0.27229187009167094,1.1059215339709416,0,High-Engagement / Positive Sentiment
310,8,1977.625,2.0,6.0,Bill Payment,Low Transaction Amount,-0.19507803441495578,-0.6164404879441023,1,Low-Engagement / Negative Sentiment
311,3,1682.6666666666667,4.0,9.0,Loan Payment,Medium Transaction Amount,-0.7469858242635364,-1.2529807472564305,1,Low-Engagement / Negative Sentiment
312,7,2998.285714285714,5.0,3.0,Investment,Medium Transaction Amount,0.8411710521189927,0.32134718264038464,2,High-Engagement / Negative Sentiment
313,4,2054.25,8.0,6.0,Loan Payment,Medium Transaction Amount,0.0003616209749786863,0.43097815524852395,0,High-Engagement / Positive Sentiment
314,4,2501.25,6.0,4.0,Purchase,Medium Transaction Amount,-0.07907792405475436,0.39457959152369343,0,High-Engagement / Positive Sentiment
315,1,4825.0,2.0,6.0,Loan Payment,High Transaction Amount,-0.3294909985477376,-1.522689166776558,1,Low-Engagement / Negative Sentiment
316,6,2951.3333333333335,5.0,2.0,Purchase,Medium Transaction Amount,0.5829451165270155,0.5840019552313309,0,High-Engagement / Positive Sentiment
317,4,2425.75,5.0,4.0,Purchase,Medium Transaction Amount,-0.15222258464857458,0.1448488213130403,0,High-Engagement / Positive Sentiment
318,3,3292.3333333333335,6.0,7.0,Purchase,High Transaction Amount,0.5471427404724428,-0.785198112077171,2,High-Engagement / Negative Sentiment
319,3,2628.3333333333335,1.0,6.0,Investment,Low Transaction Amount,-1.9591399838601804,-0.8284106567486876,3,Low-Engagement / Positive Sentiment
320,8,2423.8125,8.0,9.0,Purchase,Medium Transaction Amount,1.14521451424459,-0.3222192463828043,2,High-Engagement / Negative Sentiment
321,6,2707.6666666666665,3.0,7.0,Bill Payment,Medium Transaction Amount,0.2674808685314252,-1.067875106238664,1,Low-Engagement / Negative Sentiment
322,2,2871.0,5.0,1.0,Bill Payment,Medium Transaction Amount,-0.6206404512549184,0.8805764398620447,3,Low-Engagement / Positive Sentiment
323,1,2816.0,7.0,6.0,Loan Payment,Medium Transaction Amount,-1.0447571629690677,0.22070656621523008,3,Low-Engagement / Positive Sentiment
324,2,1196.0,3.0,3.0,Bill Payment,Low Transaction Amount,-1.93510419210843,0.41039752667606433,3,Low-Engagement / Positive Sentiment
325,4,3344.0,10.0,8.0,Loan Payment,Medium Transaction Amount,0.05946598988717998,0.46498044096663355,0,High-Engagement / Positive Sentiment
326,3,2327.0,6.0,1.0,Purchase,Low Transaction Amount,-1.3532813374821024,1.6006634159094641,3,Low-Engagement / Positive Sentiment
327,2,1846.0,5.0,10.0,Purchase,Medium Transaction Amount,-1.061760190375043,-1.2252228220116432,1,Low-Engagement / Negative Sentiment
328,5,1746.8,7.0,2.0,Purchase,Medium Transaction Amount,0.4052430632645806,1.0966165560450902,0,High-Engagement / Positive Sentiment
329,7,2677.714285714286,10.0,3.0,Investment,Medium Transaction Amount,1.2068943550880937,1.5700010336936503,0,High-Engagement / Positive Sentiment
330,6,3143.75,3.0,3.0,Purchase,Medium Transaction Amount,0.39306331920165544,-0.14818921254157386,2,High-Engagement / Negative Sentiment
331,6,2236.3333333333335,2.0,7.0,Bill Payment,Medium Transaction Amount,0.194336207937605,-1.317605876449317,1,Low-Engagement / Negative Sentiment
332,4,1677.5,4.0,8.0,Loan Payment,Low Transaction Amount,-1.460391441066173,-0.5386622983587626,3,Low-Engagement / Positive Sentiment
333,8,2551.25,3.0,9.0,Purchase,Medium Transaction Amount,0.7794912112754888,-1.5708730974360698,1,Low-Engagement / Negative Sentiment
334,5,1894.7,4.0,7.0,Purchase,Medium Transaction Amount,-0.032153299205478186,-0.8162238913448608,1,Low-Engagement / Negative Sentiment
335,5,2744.8,7.0,8.0,Bill Payment,Medium Transaction Amount,0.19247566031891114,-0.28852859235519673,1,Low-Engagement / Negative Sentiment
336,7,1395.5714285714287,5.0,6.0,Purchase,Low Transaction Amount,-0.34842288096421886,0.134672267371007,3,Low-Engagement / Positive Sentiment
337,6,3094.5833333333335,4.0,2.0,Purchase,Medium Transaction Amount,0.5098004559331953,0.3342711850206778,0,High-Engagement / Positive Sentiment
338,6,4203.666666666667,6.0,1.0,Bill Payment,High Transaction Amount,1.8294591745296347,0.5829530865643626,2,High-Engagement / Negative Sentiment
339,6,2062.3333333333335,7.0,3.0,Purchase,Medium Transaction Amount,0.6856419615769365,0.8507338683010387,0,High-Engagement / Positive Sentiment
340,5,2682.8,5.0,9.0,Bill Payment,Medium Transaction Amount,0.0025938629935510164,-1.0207197601281013,1,Low-Engagement / Negative Sentiment
341,4,2964.75,7.0,7.0,Loan Payment,Medium Transaction Amount,-0.11637551575656119,-0.051482242313727604,1,Low-Engagement / Negative Sentiment
342,8,3008.625,3.0,2.0,Loan Payment,High Transaction Amount,2.185963187747489,-0.4341113099066834,2,High-Engagement / Negative Sentiment
343,5,2035.8,7.0,1.0,Bill Payment,Medium Transaction Amount,0.49762299328294846,1.3405787991059914,0,High-Engagement / Positive Sentiment
344,3,1252.3333333333333,3.0,2.0,Bill Payment,Low Transaction Amount,-1.5675203415206345,0.6299740936352098,3,Low-Engagement / Positive Sentiment
345,6,2360.1666666666665,6.0,3.0,Bill Payment,Medium Transaction Amount,0.6612847548637644,0.6122357137996887,0,High-Engagement / Positive Sentiment
346,6,2520.1666666666665,8.0,6.0,Bill Payment,Medium Transaction Amount,0.6767966476382461,0.41350837216619996,0,High-Engagement / Positive Sentiment
347,4,3102.75,6.0,9.0,Investment,High Transaction Amount,0.7617761999267002,-1.2805825120197154,2,High-Engagement / Negative Sentiment
348,6,2410.5,5.654396728016361,8.0,Loan Payment,High Transaction Amount,1.470580529773124,-1.141298413899204,2,High-Engagement / Negative Sentiment
349,5,2222.2,3.0,10.0,Loan Payment,Low Transaction Amount,-1.296729679485357,-1.2670053836650654,1,Low-Engagement / Negative Sentiment
350,5,3948.2,5.0,9.0,Investment,High Transaction Amount,1.0126229137829554,-1.5434663426228217,2,High-Engagement / Negative Sentiment
351,11,2675.7272727272725,9.0,8.0,Bill Payment,Medium Transaction Amount,2.282713228207004,0.13201458571139085,2,High-Engagement / Negative Sentiment
352,4,3340.75,8.0,7.0,Bill Payment,High Transaction Amount,1.0662108899908067,-0.2876570163390148,2,High-Engagement / Negative Sentiment
353,3,2083.0,6.0,6.0,Purchase,Low Transaction Amount,-1.5712437181707004,0.43701527915147254,3,Low-Engagement / Positive Sentiment
354,4,2598.75,9.0,8.0,Investment,Medium Transaction Amount,-0.05618680954455077,0.1960813079023649,0,High-Engagement / Positive Sentiment
355,1,4273.0,2.0,6.0,Bill Payment,High Transaction Amount,-0.3010387207846212,-1.513852829073976,1,Low-Engagement / Negative Sentiment
356,5,3099.2,9.0,2.0,Investment,High Transaction Amount,1.6103488891222737,1.0845641296809791,0,High-Engagement / Positive Sentiment
357,7,3284.5714285714284,10.0,9.0,Purchase,Medium Transaction Amount,0.967512460982155,0.190395354430955,2,High-Engagement / Negative Sentiment
358,2,949.0,10.0,9.0,Investment,Low Transaction Amount,-1.7556068413790324,0.7341304534848487,3,Low-Engagement / Positive Sentiment
359,3,1383.3333333333333,6.0,3.0,Purchase,Medium Transaction Amount,-0.35947682236711015,0.6404622792677449,0,High-Engagement / Positive Sentiment
360,7,3509.5714285714284,9.0,9.0,Purchase,High Transaction Amount,1.9753572677787659,-0.5540772977182208,2,High-Engagement / Negative Sentiment
361,7,2671.5714285714284,4.0,2.0,Purchase,Medium Transaction Amount,0.8337918303832709,0.3211181246282247,2,High-Engagement / Negative Sentiment
362,3,628.0,5.0,3.0,Loan Payment,Low Transaction Amount,-1.49327577423383,0.8878696690023352,3,Low-Engagement / Positive Sentiment
363,6,4304.666666666667,2.0,6.0,Purchase,High Transaction Amount,1.2701306975851077,-1.5908507467455446,2,High-Engagement / Negative Sentiment
364,2,4534.0,3.0,4.0,Investment,High Transaction Amount,0.11232184993368648,-0.8398205651087769,1,Low-Engagement / Negative Sentiment
365,5,3082.8,1.0,8.0,Loan Payment,Medium Transaction Amount,-0.2748445810071268,-1.7957495513216977,1,Low-Engagement / Negative Sentiment
366,5,2827.5,4.0,1.0,Investment,Medium Transaction Amount,0.20722859490046075,0.5633817879178346,0,High-Engagement / Positive Sentiment
367,4,2734.25,2.0,6.0,Investment,Medium Transaction Amount,-0.4810144814258533,-1.0865748288690102,1,Low-Engagement / Negative Sentiment
368,7,2627.1428571428573,2.0,2.0,Investment,Medium Transaction Amount,0.6653295464752517,-0.19511550063997612,2,High-Engagement / Negative Sentiment
369,5,2490.0,1.0,6.0,Investment,Medium Transaction Amount,-0.230167767569598,-1.3494586594721165,1,Low-Engagement / Negative Sentiment
370,7,2201.8571428571427,10.0,1.0,Loan Payment,Low Transaction Amount,0.2555979788110122,2.5493705331889847,0,High-Engagement / Positive Sentiment
371,2,4599.5,2.0,2.0,Purchase,High Transaction Amount,0.14853510433568434,-0.6073199957693385,1,Low-Engagement / Negative Sentiment
372,8,3358.375,4.0,9.0,Bill Payment,Medium Transaction Amount,0.9014233257499573,-1.3099097115161138,2,High-Engagement / Negative Sentiment
373,5,3448.6,6.0,6.0,Investment,Medium Transaction Amount,0.13555553539950319,-0.10080480841885095,1,Low-Engagement / Negative Sentiment
374,6,2313.8333333333335,7.0,8.0,Purchase,Medium Transaction Amount,0.46767958088833833,-0.3129142684569529,2,High-Engagement / Negative Sentiment
375,4,1931.75,7.0,7.0,Purchase,Low Transaction Amount,-1.2177001592645245,0.4408633616180742,3,Low-Engagement / Positive Sentiment
376,6,3045.1666666666665,7.0,9.0,Purchase,Medium Transaction Amount,0.4240871047506187,-0.5456438958085511,1,Low-Engagement / Negative Sentiment
377,4,900.0,4.0,9.0,Purchase,Low Transaction Amount,-1.5243190933214243,-0.7737882037170817,3,Low-Engagement / Positive Sentiment
378,9,1736.2777777777778,5.0,4.0,Loan Payment,Medium Transaction Amount,1.4880694637193344,0.08147979735749553,2,High-Engagement / Negative Sentiment
379,6,2436.6666666666665,3.0,7.0,Loan Payment,Low Transaction Amount,-0.8419608766221225,-0.5819695620027235,1,Low-Engagement / Negative Sentiment
380,5,3062.2,1.0,5.0,Purchase,Medium Transaction Amount,-0.16440232871149968,-1.0999569472736235,1,Low-Engagement / Negative Sentiment
381,3,1026.0,5.654396728016361,7.0,Investment,Low Transaction Amount,-1.6622881910581557,0.10120579565318359,3,Low-Engagement / Positive Sentiment
382,6,3509.6666666666665,10.0,4.0,Investment,Medium Transaction Amount,0.8393105045002989,1.3504244667345051,0,High-Engagement / Positive Sentiment
383,5,2249.6,7.0,10.0,Purchase,Low Transaction Amount,-1.0244862132276078,-0.2704785808291738,3,Low-Engagement / Positive Sentiment
385,4,3589.25,10.0,4.0,Purchase,Medium Transaction Amount,0.21350071832052667,1.393502672366306,0,High-Engagement / Positive Sentiment
386,5,4402.6,4.0,10.0,Purchase,High Transaction Amount,0.9180587397717944,-2.0091546553381785,1,Low-Engagement / Negative Sentiment
387,4,1424.25,5.0,3.0,Investment,Low Transaction Amount,-1.211792538621665,0.8555482457562666,3,Low-Engagement / Positive Sentiment
388,3,2432.0,5.0,9.0,Purchase,Medium Transaction Amount,-0.694176339787248,-1.0056462550524983,1,Low-Engagement / Negative Sentiment
